time,gaze,,touch,,button_pos,,,l_palm,,,l_thumb,,,l_index,,,l_middle,,,l_ring,,,l_pinky,,,r_palm,,,r_thumb,,,r_index,,,r_middle,,,r_ring,,,r_pinky,,
8.7326135635376,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06702, 0.02791, 0.32881,0.02800, 0.01937, 0.38398,0.02749, 0.06020, 0.41017,0.04398, 0.04162, 0.41513,0.07870, -0.00072, 0.34901,0.09204, 0.00752, 0.34686
8.74174022674561,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06702, 0.02791, 0.32881,0.02800, 0.01937, 0.38398,0.02749, 0.06020, 0.41017,0.04398, 0.04162, 0.41513,0.07870, -0.00072, 0.34901,0.09204, 0.00752, 0.34686
8.75048923492432,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06702, 0.02791, 0.32881,0.02800, 0.01937, 0.38398,0.02749, 0.06020, 0.41017,0.04398, 0.04162, 0.41513,0.07870, -0.00072, 0.34901,0.09204, 0.00752, 0.34686
8.75954532623291,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07172, 0.02400, 0.32613,0.03127, 0.01437, 0.38110,0.03437, 0.04874, 0.40913,0.05510, 0.01623, 0.40682,0.08458, -0.00456, 0.34484,0.09763, 0.00370, 0.34297
8.76902484893799,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07172, 0.02400, 0.32613,0.03127, 0.01437, 0.38110,0.03437, 0.04874, 0.40913,0.05510, 0.01623, 0.40682,0.08458, -0.00456, 0.34484,0.09763, 0.00370, 0.34297
8.77744579315186,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07492, 0.02173, 0.32461,0.03377, 0.01128, 0.37931,0.03911, 0.04093, 0.40802,0.06475, -0.00026, 0.39005,0.08872, -0.00662, 0.34185,0.10168, 0.00164, 0.34036
8.78562641143799,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07492, 0.02173, 0.32461,0.03377, 0.01128, 0.37931,0.03911, 0.04093, 0.40802,0.06475, -0.00026, 0.39005,0.08872, -0.00662, 0.34185,0.10168, 0.00164, 0.34036
8.79469394683838,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07806, 0.01999, 0.32320,0.03634, 0.00899, 0.37760,0.04324, 0.03508, 0.40642,0.07252, -0.00766, 0.37109,0.09248, -0.00815, 0.33919,0.10545, 0.00006, 0.33807
8.80344295501709,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07806, 0.01999, 0.32320,0.03634, 0.00899, 0.37760,0.04324, 0.03508, 0.40642,0.07252, -0.00766, 0.37109,0.09248, -0.00815, 0.33919,0.10545, 0.00006, 0.33807
8.81227970123291,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08125, 0.01834, 0.32182,0.03954, 0.00670, 0.37604,0.04713, 0.03016, 0.40481,0.07773, -0.00964, 0.35981,0.09619, -0.00961, 0.33668,0.10920, -0.00135, 0.33592
8.82095050811768,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08125, 0.01834, 0.32182,0.03954, 0.00670, 0.37604,0.04713, 0.03016, 0.40481,0.07773, -0.00964, 0.35981,0.09619, -0.00961, 0.33668,0.10920, -0.00135, 0.33592
8.83025646209717,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08125, 0.01834, 0.32182,0.03954, 0.00670, 0.37604,0.04713, 0.03016, 0.40481,0.07773, -0.00964, 0.35981,0.09619, -0.00961, 0.33668,0.10920, -0.00135, 0.33592
8.83900737762451,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08575, 0.01518, 0.31988,0.04457, 0.00149, 0.37392,0.05184, 0.02229, 0.40246,0.08119, -0.00769, 0.35547,0.10127, -0.01247, 0.33365,0.11399, -0.00410, 0.33351
8.84775638580322,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08575, 0.01518, 0.31988,0.04457, 0.00149, 0.37392,0.05184, 0.02229, 0.40246,0.08119, -0.00769, 0.35547,0.10127, -0.01247, 0.33365,0.11399, -0.00410, 0.33351
8.85704326629639,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08871, 0.01311, 0.31854,0.04808, -0.00221, 0.37259,0.05477, 0.01778, 0.40087,0.08291, -0.00828, 0.35794,0.10464, -0.01430, 0.33194,0.11710, -0.00583, 0.33210
8.86475467681885,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08871, 0.01311, 0.31854,0.04808, -0.00221, 0.37259,0.05477, 0.01778, 0.40087,0.08291, -0.00828, 0.35794,0.10464, -0.01430, 0.33194,0.11710, -0.00583, 0.33210
8.87405681610107,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09154, 0.01090, 0.31710,0.05111, -0.00516, 0.37117,0.05750, 0.01482, 0.39938,0.08532, -0.01001, 0.35802,0.10765, -0.01637, 0.33043,0.12000, -0.00784, 0.33069
8.88270092010498,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09154, 0.01090, 0.31710,0.05111, -0.00516, 0.37117,0.05750, 0.01482, 0.39938,0.08532, -0.01001, 0.35802,0.10765, -0.01637, 0.33043,0.12000, -0.00784, 0.33069
8.89258861541748,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09376, 0.00956, 0.31655,0.05365, -0.00752, 0.37057,0.05855, 0.01425, 0.39966,0.08714, -0.01169, 0.35927,0.10992, -0.01768, 0.32940,0.12246, -0.00896, 0.32990
8.90117168426514,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09376, 0.00956, 0.31655,0.05365, -0.00752, 0.37057,0.05855, 0.01425, 0.39966,0.08714, -0.01169, 0.35927,0.10992, -0.01768, 0.32940,0.12246, -0.00896, 0.32990
8.9106969833374,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09376, 0.00956, 0.31655,0.05365, -0.00752, 0.37057,0.05855, 0.01425, 0.39966,0.08714, -0.01169, 0.35927,0.10992, -0.01768, 0.32940,0.12246, -0.00896, 0.32990
8.91786670684814,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09703, 0.00749, 0.31560,0.05830, -0.01096, 0.36963,0.06015, 0.01382, 0.39943,0.08978, -0.01384, 0.36053,0.11320, -0.01988, 0.32842,0.12585, -0.01082, 0.32900
8.92727947235107,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09703, 0.00749, 0.31560,0.05830, -0.01096, 0.36963,0.06015, 0.01382, 0.39943,0.08978, -0.01384, 0.36053,0.11320, -0.01988, 0.32842,0.12585, -0.01082, 0.32900
8.93570423126221,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09915, 0.00617, 0.31511,0.06146, -0.01231, 0.36918,0.06234, 0.01289, 0.39935,0.09194, -0.01572, 0.36202,0.11553, -0.02130, 0.32749,0.12809, -0.01210, 0.32811
8.94449138641357,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09915, 0.00617, 0.31511,0.06146, -0.01231, 0.36918,0.06234, 0.01289, 0.39935,0.09194, -0.01572, 0.36202,0.11553, -0.02130, 0.32749,0.12809, -0.01210, 0.32811
8.95638942718506,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10127, 0.00505, 0.31505,0.06450, -0.01287, 0.36893,0.06473, 0.01178, 0.39952,0.09456, -0.01775, 0.36004,0.11774, -0.02264, 0.32673,0.13012, -0.01341, 0.32750
8.96191501617432,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10127, 0.00505, 0.31505,0.06450, -0.01287, 0.36893,0.06473, 0.01178, 0.39952,0.09456, -0.01775, 0.36004,0.11774, -0.02264, 0.32673,0.13012, -0.01341, 0.32750
8.97032833099365,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10127, 0.00505, 0.31505,0.06450, -0.01287, 0.36893,0.06473, 0.01178, 0.39952,0.09456, -0.01775, 0.36004,0.11774, -0.02264, 0.32673,0.13012, -0.01341, 0.32750
8.98019695281982,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10340, 0.00340, 0.31525,0.06721, -0.01435, 0.36882,0.06709, 0.00969, 0.39982,0.09726, -0.02068, 0.35767,0.11999, -0.02447, 0.32617,0.13215, -0.01521, 0.32714
8.98785305023193,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10340, 0.00340, 0.31525,0.06721, -0.01435, 0.36882,0.06709, 0.00969, 0.39982,0.09726, -0.02068, 0.35767,0.11999, -0.02447, 0.32617,0.13215, -0.01521, 0.32714
8.99697017669678,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10467, 0.00222, 0.31594,0.06853, -0.01575, 0.36916,0.06829, 0.00785, 0.40057,0.09870, -0.02294, 0.35649,0.12123, -0.02584, 0.32629,0.13326, -0.01660, 0.32750
9.00535297393799,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10467, 0.00222, 0.31594,0.06853, -0.01575, 0.36916,0.06829, 0.00785, 0.40057,0.09870, -0.02294, 0.35649,0.12123, -0.02584, 0.32629,0.13326, -0.01660, 0.32750
9.01468181610107,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10579, 0.00099, 0.31710,0.06948, -0.01758, 0.36988,0.06925, 0.00580, 0.40195,0.09996, -0.02524, 0.35587,0.12237, -0.02722, 0.32681,0.13425, -0.01800, 0.32828
9.02373600006104,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10579, 0.00099, 0.31710,0.06948, -0.01758, 0.36988,0.06925, 0.00580, 0.40195,0.09996, -0.02524, 0.35587,0.12237, -0.02722, 0.32681,0.13425, -0.01800, 0.32828
9.03236103057861,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10635, -0.00108, 0.31862,0.06976, -0.02031, 0.37148,0.07086, 0.00281, 0.40393,0.10100, -0.02798, 0.35729,0.12307, -0.02935, 0.32778,0.13475, -0.02009, 0.32928
9.04151248931885,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10635, -0.00108, 0.31862,0.06976, -0.02031, 0.37148,0.07086, 0.00281, 0.40393,0.10100, -0.02798, 0.35729,0.12307, -0.02935, 0.32778,0.13475, -0.02009, 0.32928
9.05113887786865,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10712, -0.00271, 0.32060,0.06979, -0.02291, 0.37324,0.07233, -0.00064, 0.40608,0.10256, -0.03138, 0.35685,0.12384, -0.03116, 0.32889,0.13543, -0.02198, 0.33051
9.0593900680542,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10712, -0.00271, 0.32060,0.06979, -0.02291, 0.37324,0.07233, -0.00064, 0.40608,0.10256, -0.03138, 0.35685,0.12384, -0.03116, 0.32889,0.13543, -0.02198, 0.33051
9.06773662567139,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10712, -0.00271, 0.32060,0.06979, -0.02291, 0.37324,0.07233, -0.00064, 0.40608,0.10256, -0.03138, 0.35685,0.12384, -0.03116, 0.32889,0.13543, -0.02198, 0.33051
9.07697772979736,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10815, -0.00432, 0.32392,0.07043, -0.02577, 0.37609,0.07402, -0.00434, 0.40974,0.10558, -0.03547, 0.35211,0.12495, -0.03293, 0.33071,0.13651, -0.02393, 0.33260
9.08556842803955,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10815, -0.00432, 0.32392,0.07043, -0.02577, 0.37609,0.07402, -0.00434, 0.40974,0.10558, -0.03547, 0.35211,0.12495, -0.03293, 0.33071,0.13651, -0.02393, 0.33260
9.09459590911865,NaN, NaN,0.00733, 0.00122,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10879, -0.00493, 0.32650,0.07134, -0.02716, 0.37830,0.07544, -0.00681, 0.41218,0.10821, -0.03755, 0.34804,0.12575, -0.03360, 0.33210,0.13711, -0.02468, 0.33419
9.10294055938721,NaN, NaN,0.00733, 0.00122,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10879, -0.00493, 0.32650,0.07134, -0.02716, 0.37830,0.07544, -0.00681, 0.41218,0.10821, -0.03755, 0.34804,0.12575, -0.03360, 0.33210,0.13711, -0.02468, 0.33419
9.11218738555908,NaN, NaN,0.00733, 0.00122,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10862, -0.00515, 0.32827,0.07107, -0.02717, 0.37970,0.07497, -0.00685, 0.41369,0.10994, -0.03883, 0.34265,0.12529, -0.03399, 0.33309,0.13632, -0.02528, 0.33534
9.121262550354,NaN, NaN,0.00733, 0.00122,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10862, -0.00515, 0.32827,0.07107, -0.02717, 0.37970,0.07497, -0.00685, 0.41369,0.10994, -0.03883, 0.34265,0.12529, -0.03399, 0.33309,0.13632, -0.02528, 0.33534
9.12997531890869,NaN, NaN,0.00733, 0.00122,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10862, -0.00515, 0.32827,0.07107, -0.02717, 0.37970,0.07497, -0.00685, 0.41369,0.10994, -0.03883, 0.34265,0.12529, -0.03399, 0.33309,0.13632, -0.02528, 0.33534
9.13816928863525,NaN, NaN,0.00733, 0.00122,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10845, -0.00506, 0.32798,0.07118, -0.02653, 0.37950,0.07417, -0.00601, 0.41296,0.11081, -0.03914, 0.33961,0.12500, -0.03391, 0.33244,0.13532, -0.02526, 0.33474
9.14727115631104,NaN, NaN,0.00733, 0.00122,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10845, -0.00506, 0.32798,0.07118, -0.02653, 0.37950,0.07417, -0.00601, 0.41296,0.11081, -0.03914, 0.33961,0.12500, -0.03391, 0.33244,0.13532, -0.02526, 0.33474
9.15572071075439,NaN, NaN,0.00733, 0.00122,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10833, -0.00456, 0.32747,0.07134, -0.02588, 0.37915,0.07387, -0.00534, 0.41220,0.11103, -0.03894, 0.33848,0.12498, -0.03337, 0.33192,0.13478, -0.02460, 0.33418
9.16499996185303,NaN, NaN,0.00733, 0.00122,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10833, -0.00456, 0.32747,0.07134, -0.02588, 0.37915,0.07387, -0.00534, 0.41220,0.11103, -0.03894, 0.33848,0.12498, -0.03337, 0.33192,0.13478, -0.02460, 0.33418
9.17421436309814,NaN, NaN,0.00733, 0.00122,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10819, -0.00352, 0.32625,0.07094, -0.02457, 0.37800,0.07343, -0.00429, 0.41044,0.11033, -0.03771, 0.33713,0.12474, -0.03248, 0.33104,0.13412, -0.02351, 0.33321
9.18288135528564,NaN, NaN,0.00733, 0.00122,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10819, -0.00352, 0.32625,0.07094, -0.02457, 0.37800,0.07343, -0.00429, 0.41044,0.11033, -0.03771, 0.33713,0.12474, -0.03248, 0.33104,0.13412, -0.02351, 0.33321
9.1942892074585,NaN, NaN,0.00733, 0.00122,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10792, -0.00229, 0.32407,0.06991, -0.02230, 0.37603,0.07264, -0.00200, 0.40762,0.10954, -0.03562, 0.33626,0.12429, -0.03128, 0.32977,0.13359, -0.02217, 0.33167
9.20064067840576,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10792, -0.00229, 0.32407,0.06991, -0.02230, 0.37603,0.07264, -0.00200, 0.40762,0.10954, -0.03562, 0.33626,0.12429, -0.03128, 0.32977,0.13359, -0.02217, 0.33167
9.20987033843994,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10792, -0.00229, 0.32407,0.06991, -0.02230, 0.37603,0.07264, -0.00200, 0.40762,0.10954, -0.03562, 0.33626,0.12429, -0.03128, 0.32977,0.13359, -0.02217, 0.33167
9.21846866607666,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10794, 0.00035, 0.32067,0.06925, -0.01835, 0.37264,0.07108, 0.00267, 0.40331,0.10879, -0.03237, 0.33527,0.12426, -0.02835, 0.32821,0.13395, -0.01912, 0.32980
9.22754955291748,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10794, 0.00035, 0.32067,0.06925, -0.01835, 0.37264,0.07108, 0.00267, 0.40331,0.10879, -0.03237, 0.33527,0.12426, -0.02835, 0.32821,0.13395, -0.01912, 0.32980
9.23606014251709,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10903, 0.00389, 0.31814,0.06945, -0.01319, 0.36976,0.07020, 0.00861, 0.39968,0.10631, -0.02903, 0.33554,0.12460, -0.02481, 0.32768,0.13464, -0.01565, 0.32906
9.24522113800049,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10903, 0.00389, 0.31814,0.06945, -0.01319, 0.36976,0.07020, 0.00861, 0.39968,0.10631, -0.02903, 0.33554,0.12460, -0.02481, 0.32768,0.13464, -0.01565, 0.32906
9.25321865081787,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11074, 0.00801, 0.31585,0.07039, -0.00680, 0.36725,0.07082, 0.01580, 0.39676,0.10573, -0.02410, 0.33717,0.12499, -0.02085, 0.32761,0.13557, -0.01179, 0.32856
9.26346683502197,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11074, 0.00801, 0.31585,0.07039, -0.00680, 0.36725,0.07082, 0.01580, 0.39676,0.10573, -0.02410, 0.33717,0.12499, -0.02085, 0.32761,0.13557, -0.01179, 0.32856
9.27050685882568,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11074, 0.00801, 0.31585,0.07039, -0.00680, 0.36725,0.07082, 0.01580, 0.39676,0.10573, -0.02410, 0.33717,0.12499, -0.02085, 0.32761,0.13557, -0.01179, 0.32856
9.28017520904541,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11286, 0.01368, 0.31198,0.07245, 0.00243, 0.36395,0.07304, 0.02534, 0.39120,0.10451, -0.01030, 0.34453,0.12569, -0.01490, 0.32889,0.13730, -0.00601, 0.32867
9.2881498336792,NaN, NaN,NaN, NaN,0.00000, 0.00000, 0.70000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11286, 0.01368, 0.31198,0.07245, 0.00243, 0.36395,0.07304, 0.02534, 0.39120,0.10451, -0.01030, 0.34453,0.12569, -0.01490, 0.32889,0.13730, -0.00601, 0.32867
